0,-1,0,1,0,0,0,0,0,0,0
0,0,0,1,1,1,0,1,0,0,0
1,1,1,1,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0
0,-1,0,1,0,0,0,0,0,0,0
0,0,0,3,0,0,0,0,0,0,0
0,1,0,2,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0
0,0,0,2,0,0,0,0,0,0,0
0,0,0,2,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0
0,-1,0,1,0,0,0,0,0,0,0
0,0,0,9,2,0,0,1,0,0,0
1,1,1,2,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0
0,-1,0,6,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0
0,-1,0,1,0,0,0,0,0,0,0
0,0,0,1,1,0,0,1,0,0,0
0,1,0,1,0,0,0,0,0,0,0
0,-1,0,1,0,0,0,0,0,0,0
0,-1,1,2,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0
0,-1,0,1,0,0,0,0,0,0,0
0,-1,1,2,0,0,0,0,0,0,0
0,1,1,1,0,0,0,0,0,0,0
0,-1,1,1,0,0,0,0,0,0,0
0,-1,0,2,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0
0,-1,0,1,0,0,0,0,0,0,0
0,-1,1,2,1,0,0,0,0,0,0
0,-1,0,3,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0
0,-1,0,1,0,0,0,0,0,0,0
0,-1,0,1,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0
0,-1,0,1,0,0,0,0,0,0,0
0,1,0,2,0,0,0,0,0,0,0
0,0,0,1,1,0,0,0,0,0,0
0,-1,0,1,0,0,0,0,0,0,0
0,0,0,6,5,0,0,6,0,0,0
0,1,0,1,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0
0,-1,0,1,0,0,0,0,0,0,0
0,0,0,20,4,0,0,6,0,0,0
0,0,0,5,4,0,0,3,0,0,0
0,1,0,2,0,0,0,0,0,0,0
1,1,1,1,0,0,0,0,0,0,0
0,-1,0,1,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0
0,-1,0,1,0,0,0,0,0,0,0
0,-1,0,1,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0
0,1,1,1,0,0,0,0,0,0,0
0,0,0,5,4,0,0,3,0,0,0
0,1,0,1,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0
0,1,1,1,0,0,0,0,0,0,0
0,1,0,11,0,0,0,0,0,0,0
0,-1,0,1,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0
0,1,1,2,1,0,0,1,0,0,0
