@RELATION testKashtanka

@ATTRIBUTE _isname REAL
@ATTRIBUTE _gender REAL
@ATTRIBUTE _animate REAL
@ATTRIBUTE _frequency REAL
@ATTRIBUTE _mainword REAL
@ATTRIBUTE _dependentverbs REAL
@ATTRIBUTE _dependenceofverb REAL
@ATTRIBUTE _dependentnoun REAL
@ATTRIBUTE _dependenceofnoun REAL
@ATTRIBUTE _dependentadjective REAL
@ATTRIBUTE _intem REAL
@ATTRIBUTE class {'object','person','something'}

@DATA
0,-1,0,1,0,0,0,0,0,0,-0.2077669902912621,'something'
0,0,0,2,1,0,0,1,0,0,0.5009708737864078,'object'
0,1,0,2,1,0,0,0,0,0,0.5436893203883495,'object'
0,1,0,4,14,10,0,1,2,0,0.06990291262135917,'object'
0,1,0,3,1,1,2,0,1,0,-0.34563106796116505,'object'
0,-1,0,1,0,0,0,0,0,0,-0.2077669902912621,'something'
0,0,0,1,0,0,0,0,0,0,-0.7359223300970874,'something'
0,0,0,3,1,1,0,0,0,0,0.021359223300970842,'object'
0,1,0,1,0,0,0,0,0,0,-0.2349514563106796,'something'
0,-1,0,1,1,0,0,0,0,0,-0.5359223300970873,'object'
0,0,0,1,0,0,0,0,0,0,-0.0970873786407767,'something'
0,-1,0,1,1,0,0,0,0,0,0.025242718446601975,'object'
0,1,0,1,0,0,0,0,0,0,-0.36699029126213595,'something'
0,0,0,1,0,0,0,0,0,0,-0.0970873786407767,'something'
0,1,0,1,0,0,0,0,0,0,0.025242718446601975,'something'
0,0,0,9,0,0,0,0,0,0,0.38834951456310685,'something'
0,-1,1,2,0,0,0,0,0,0,-0.7300970873786408,'something'
0,1,0,4,2,0,0,0,2,0,0.15533980582524265,'object'
0,1,0,2,0,0,0,0,0,0,0.021359223300970842,'something'
0,1,0,1,0,0,2,0,0,0,-0.7300970873786408,'object'
0,1,0,1,1,0,0,0,0,0,-0.2077669902912621,'something'
0,1,1,2,0,0,0,0,0,0,0.19417475728155342,'something'
0,1,0,1,1,0,0,0,0,0,-0.9067961165048544,'object'
0,-1,1,1,0,0,0,0,0,0,0.46407766990291266,'person'
0,0,0,2,1,0,0,1,0,0,-0.0970873786407767,'object'
0,-1,0,2,0,0,0,0,0,0,-0.5359223300970873,'object'
0,-1,0,2,0,0,0,0,0,0,0.3844660194174757,'something'
0,1,0,3,2,0,0,2,2,0,-0.15533980582524276,'object'
0,1,0,1,0,0,0,0,0,0,-0.5359223300970873,'something'
0,0,1,1,1,0,0,0,0,0,-0.36699029126213595,'object'
0,-1,0,1,0,0,0,0,0,0,-0.2077669902912621,'something'
1,1,1,2,0,0,0,0,0,0,-0.2077669902912621,'something'
0,0,1,2,0,0,0,0,0,0,-0.0970873786407767,'person'
0,-1,0,1,1,0,0,0,0,0,0.0019417475728155343,'object'
0,1,0,3,0,0,2,0,0,0,0.025242718446601975,'object'
0,1,0,1,0,0,0,0,0,0,-0.5359223300970873,'something'
0,-1,0,1,0,0,0,0,0,0,-0.36699029126213595,'something'
0,1,0,1,1,0,0,0,0,0,-0.5359223300970873,'something'
0,-1,0,1,0,0,0,0,0,0,-0.7300970873786408,'something'
0,1,1,2,0,0,0,0,0,0,-0.5359223300970873,'person'
0,1,1,2,0,0,0,0,0,0,-0.0970873786407767,'person'
0,1,1,1,0,0,0,0,0,0,-0.2077669902912621,'person'
0,-1,0,1,0,0,0,0,0,0,0.46407766990291266,'something'
0,-1,0,1,1,0,0,0,0,0,-0.06019417475728156,'object'
0,0,0,2,1,0,0,1,0,0,-0.2077669902912621,'object'
0,0,0,3,0,0,0,0,0,0,0.3533980582524272,'something'
0,0,0,2,0,0,0,0,0,0,0.654368932038835,'something'
0,-1,0,1,0,0,0,0,0,0,-0.36699029126213595,'something'
0,-1,0,1,0,0,0,0,0,0,0.19417475728155342,'something'
0,1,0,1,0,0,0,0,0,0,-0.042718446601941795,'something'
0,-1,0,2,0,0,0,0,0,0,-0.2077669902912621,'something'
0,-1,0,1,0,0,0,0,0,0,-0.7300970873786408,'something'
0,0,0,1,0,0,0,0,0,0,0.0019417475728155343,'something'
0,-1,0,1,0,0,0,0,0,0,-0.5359223300970873,'something'
0,1,1,2,0,0,0,0,0,0,-0.36699029126213595,'person'
0,1,0,2,0,0,0,0,0,0,0.3533980582524272,'something'
0,1,1,2,1,0,0,1,1,0,-0.2077669902912621,'person'
0,0,0,2,0,0,0,0,0,0,-0.0970873786407767,'something'
0,0,0,1,0,0,0,0,0,0,-0.036893203883495145,'something'
0,-1,0,1,0,0,0,0,0,0,-0.06019417475728156,'something'
0,1,0,2,1,0,0,1,0,0,-0.5359223300970873,'object'
0,-1,0,1,0,0,0,0,0,0,-0.013592233009708736,'object'
0,-1,0,1,0,0,0,0,0,0,0.7009708737864078,'something'
0,-1,0,1,1,0,0,0,0,0,0.5572815533980583,'object'
0,0,0,1,1,0,0,0,0,0,-0.7300970873786408,'something'
0,0,0,2,0,0,0,0,0,0,-0.36699029126213595,'something'
0,1,1,2,0,0,0,0,0,0,-0.36699029126213595,'person'
0,1,0,1,0,0,0,0,0,0,0.025242718446601975,'something'
0,-1,0,2,1,0,0,0,0,0,-0.7300970873786408,'object'
0,1,1,1,0,0,0,0,0,0,-0.5359223300970873,'something'
0,1,0,1,0,0,0,0,0,0,-0.0970873786407767,'something'
0,-1,1,2,1,0,0,0,1,0,-0.2077669902912621,'person'
0,-1,0,1,0,0,0,0,0,0,0.021359223300970842,'something'
0,-1,0,1,1,0,0,0,0,0,0.027184466019417486,'object'
0,0,0,2,0,0,0,0,0,0,-0.0019417475728155335,'something'
0,0,0,1,0,0,0,0,0,0,-0.36699029126213595,'something'
0,1,0,3,2,2,0,1,0,0,0.3495145631067961,'object'
0,-1,0,1,0,0,0,0,0,0,-0.2077669902912621,'something'
0,-1,0,1,0,0,0,0,0,0,-0.0970873786407767,'something'
0,-1,0,1,0,0,0,0,0,0,-0.2077669902912621,'something'
0,1,0,1,0,0,0,0,0,0,-0.5359223300970873,'something'
0,-1,0,2,0,0,0,0,0,0,-0.36699029126213595,'something'
0,1,0,1,1,0,0,0,0,0,-0.16893203883495145,'something'
0,0,0,2,1,0,0,0,0,0,-0.036893203883495145,'something'
0,1,0,2,0,0,0,0,0,0,-0.5359223300970873,'something'
0,0,1,5,4,0,0,1,0,0,0.2349514563106796,'object'
0,-1,0,1,0,0,0,0,0,0,0.025242718446601975,'something'
0,1,0,1,1,0,0,0,0,0,-0.2077669902912621,'object'
0,0,0,1,0,0,0,0,0,0,-0.36699029126213595,'something'
0,-1,0,1,0,0,0,0,0,0,-0.06019417475728156,'something'
0,1,0,5,1,1,0,0,0,0,0.19417475728155342,'object'
0,-1,0,1,0,0,0,0,0,0,-0.0970873786407767,'something'
0,0,1,2,1,0,0,0,1,0,-0.0970873786407767,'person'
0,1,0,1,0,0,0,0,0,0,-0.15533980582524276,'something'
0,-1,0,1,0,0,0,0,0,0,0.0,'something'
0,1,1,1,1,0,0,0,0,0,-0.9067961165048544,'something'
0,1,0,3,1,0,0,0,2,1,0.32815533980582523,'object'
1,1,1,2,1,0,0,0,0,0,-0.7300970873786408,'person'
0,1,0,1,0,0,0,0,0,0,-0.9067961165048544,'something'
0,0,0,1,1,0,0,0,0,0,-0.36699029126213595,'something'
0,1,0,1,0,0,0,0,0,0,-0.0970873786407767,'something'
0,0,0,2,0,0,2,0,0,0,-0.0970873786407767,'object'
0,1,0,2,1,0,0,0,0,0,-0.5359223300970873,'object'
0,-1,0,1,0,0,0,0,0,0,-0.36699029126213595,'something'
0,1,0,1,0,0,0,0,0,0,-0.5359223300970873,'something'
0,-1,0,3,0,0,2,0,0,0,0.19417475728155342,'object'
0,1,0,6,0,0,0,0,0,0,0.1786407766990291,'object'
0,0,0,1,0,0,0,0,0,0,0.46407766990291266,'something'
0,1,0,1,0,0,0,0,0,0,-0.036893203883495145,'something'
0,-1,0,1,0,0,0,0,0,0,-0.5359223300970873,'something'
0,1,0,1,0,0,0,0,0,0,-0.7300970873786408,'something'
0,1,0,1,0,0,0,0,0,0,-0.36699029126213595,'something'
0,0,0,2,1,0,0,0,1,0,0.2951456310679612,'object'
0,-1,0,1,0,0,0,0,0,0,-0.34563106796116505,'something'
0,-1,1,2,0,0,0,0,0,0,-0.7300970873786408,'person'
0,1,0,4,0,0,0,0,0,0,0.10097087378640779,'something'
0,-1,1,2,0,0,0,0,0,0,-0.2077669902912621,'something'
0,0,0,2,0,0,0,0,0,0,-0.5359223300970873,'something'
0,-1,0,2,0,0,0,0,0,0,-0.2077669902912621,'something'
0,-1,0,2,0,0,0,0,0,0,-0.7300970873786408,'something'
0,1,0,2,0,0,0,0,0,0,-0.5359223300970873,'something'
0,1,1,1,0,0,0,0,0,0,-0.36699029126213595,'person'
0,-1,0,3,1,0,0,1,0,0,0.19417475728155342,'object'
0,1,1,10,6,5,3,1,3,0,0.0737864077669903,'person'
0,-1,0,1,0,0,1,0,0,0,-0.16893203883495145,'object'
0,-1,0,3,1,1,0,1,0,0,0.2951456310679612,'object'
0,1,1,2,1,0,0,0,0,0,-0.7300970873786408,'person'
0,1,1,3,0,0,0,0,0,0,0.025242718446601975,'person'
0,-1,0,1,0,0,0,0,0,0,-0.36699029126213595,'something'
0,0,0,1,0,0,0,0,0,0,-0.36699029126213595,'something'
0,-1,0,1,0,0,0,0,0,0,0.0,'something'
0,-1,0,1,0,0,0,0,0,0,0.3980582524271845,'something'
0,1,0,1,0,0,0,0,0,0,-0.7359223300970874,'something'
0,1,0,1,0,0,0,0,0,0,-0.7300970873786408,'something'
0,1,0,1,0,0,0,0,0,0,-0.16893203883495145,'something'
0,1,1,1,0,0,0,0,0,0,-0.0970873786407767,'person'
0,0,0,1,0,0,0,0,0,0,-0.36699029126213595,'something'
0,-1,0,2,0,0,0,0,0,0,-0.36699029126213595,'object'
0,1,0,2,1,0,0,0,0,0,0.025242718446601975,'object'
0,1,0,4,0,0,2,0,0,0,0.6233009708737864,'object'
0,-1,0,1,0,0,0,0,0,0,-0.5359223300970873,'something'
0,1,0,1,0,0,0,0,0,0,-0.5359223300970873,'something'
0,0,0,1,0,0,0,0,0,0,0.5009708737864078,'something'
0,0,0,3,0,0,0,0,0,0,0.32815533980582523,'something'
0,0,0,1,0,0,0,0,0,0,-0.7300970873786408,'something'
0,0,0,1,0,0,0,0,0,0,-0.16893203883495145,'something'
0,0,0,1,0,0,0,0,0,0,0.3533980582524272,'something'
0,0,0,1,0,0,0,0,0,0,0.021359223300970842,'something'
0,1,1,8,7,2,0,3,2,0,0.5883495145631068,'person'
0,1,1,2,0,0,0,0,0,0,-0.2077669902912621,'something'
0,-1,0,2,0,0,0,0,0,0,0.2951456310679612,'something'
0,-1,1,1,0,0,0,0,0,0,-0.2077669902912621,'person'
0,0,0,1,0,0,0,0,0,0,-0.7359223300970874,'something'
0,0,0,1,0,0,0,0,0,0,-0.0970873786407767,'something'
0,-1,0,1,0,0,0,0,0,0,-0.36699029126213595,'something'
0,1,0,3,1,0,0,0,0,0,0.21553398058252426,'object'
0,0,0,1,0,0,0,0,0,0,0.5009708737864078,'something'
0,-1,0,1,0,0,0,0,0,0,-0.06019417475728156,'something'
0,-1,0,3,0,0,0,0,0,0,-0.16893203883495145,'something'
0,-1,0,1,0,0,0,0,0,0,-0.7300970873786408,'something'
0,-1,1,6,2,1,0,0,0,0,0.566990291262136,'person'
0,-1,0,1,0,0,0,0,0,0,-0.5359223300970873,'something'
0,0,0,1,0,0,0,0,0,0,-0.0019417475728155335,'something'
0,1,0,1,2,1,2,0,0,0,0.0,'object'
0,1,0,1,0,0,0,0,0,0,-0.0970873786407767,'something'
0,-1,0,1,0,0,0,0,0,0,-0.0970873786407767,'something'
0,1,0,1,0,0,0,0,0,0,-0.7300970873786408,'something'
0,0,0,2,0,0,0,0,0,0,-0.036893203883495145,'something'
0,1,0,2,0,0,0,0,0,0,0.021359223300970842,'something'
0,1,0,1,0,0,0,0,0,0,-0.7300970873786408,'something'
0,-1,0,1,0,0,0,0,0,0,-0.0970873786407767,'something'
0,1,0,2,0,0,0,0,0,0,-0.36699029126213595,'something'
0,1,1,2,1,0,0,1,0,0,0.3533980582524272,'person'
0,-1,0,1,0,0,0,0,0,0,0.8524271844660194,'something'
0,-1,0,2,1,0,0,0,0,0,0.37281553398058254,'object'
0,-1,0,1,0,0,0,0,0,0,-0.2077669902912621,'something'
0,0,0,2,1,0,0,0,0,0,-0.15533980582524276,'object'
0,0,0,1,0,0,0,0,0,0,-0.0970873786407767,'person'
0,1,0,2,0,0,0,0,0,0,-0.5359223300970873,'object'
0,1,0,1,0,0,0,0,0,0,0.7339805825242719,'something'
0,0,0,1,0,0,0,0,0,0,0.5475728155339806,'something'
1,1,1,2,0,0,0,0,0,0,-0.36699029126213595,'something'
0,1,0,2,0,0,0,0,0,0,0.025242718446601975,'something'
0,1,0,1,0,0,0,0,0,0,0.3533980582524272,'something'
0,1,0,2,1,0,0,1,0,0,-0.16893203883495145,'object'
0,1,0,7,2,0,0,1,0,0,0.8601941747572815,'object'
0,-1,0,1,0,0,0,0,0,0,-0.0970873786407767,'something'
0,1,0,2,0,0,2,0,0,0,-0.2077669902912621,'object'
0,1,1,2,2,0,0,0,0,0,0.3844660194174757,'object'
0,-1,0,3,1,0,0,0,1,0,0.5436893203883495,'person'
0,-1,0,1,0,0,0,0,0,0,0.46407766990291266,'something'
0,0,0,1,4,0,0,0,0,0,0.5184466019417475,'object'
0,-1,0,1,0,0,0,0,0,0,-0.2077669902912621,'something'
0,-1,0,2,0,0,2,0,0,0,0.19417475728155342,'object'
0,-1,0,1,1,0,0,0,0,0,-0.5359223300970873,'something'
0,1,1,1,0,0,0,0,0,0,-0.9067961165048544,'person'
0,-1,1,2,1,0,0,0,0,0,-0.36699029126213595,'object'
0,-1,0,1,0,0,0,0,0,0,-0.0970873786407767,'something'
1,-1,1,2,1,0,0,0,0,0,0.46407766990291266,'person'
0,-1,0,2,0,0,0,0,0,0,-0.5359223300970873,'something'
0,1,0,1,0,0,0,0,0,0,0.15533980582524265,'something'
0,1,0,2,0,0,0,0,0,0,-0.36699029126213595,'something'
0,1,1,2,0,0,0,0,0,0,-0.5359223300970873,'something'
0,1,1,3,0,0,0,0,0,0,0.3533980582524272,'person'
0,0,0,2,1,1,0,0,0,0,-0.16893203883495145,'object'
0,1,0,1,1,0,0,1,0,0,-0.34563106796116505,'object'
0,1,1,14,6,6,4,0,0,0,0.949514563106796,'person'
0,0,0,3,0,0,0,0,0,0,0.5009708737864078,'object'
0,1,0,3,1,0,0,0,0,0,0.025242718446601975,'object'
0,-1,0,1,0,0,0,0,0,0,-0.36699029126213595,'something'
0,-1,1,1,0,0,0,0,0,0,-0.5359223300970873,'person'
0,1,0,2,0,0,2,0,0,0,-0.16893203883495145,'object'
0,1,0,1,0,0,0,0,0,0,-0.036893203883495145,'something'
0,1,0,2,0,0,0,0,0,0,-0.5359223300970873,'something'
0,1,1,2,0,0,0,0,0,0,-0.16893203883495145,'person'
1,1,1,19,0,0,6,0,0,0,0.6194174757281553,'person'
0,1,0,2,1,0,0,0,0,0,-0.7300970873786408,'object'
0,-1,1,8,6,0,0,7,4,0,0.37281553398058254,'person'
0,-1,0,1,0,0,0,0,0,0,-0.36699029126213595,'something'
0,0,0,2,0,0,0,0,0,0,-0.2077669902912621,'object'
0,1,0,5,0,0,1,0,0,0,0.7262135922330097,'object'
0,0,0,2,1,0,0,0,1,0,0.19417475728155342,'object'
0,-1,0,1,0,0,0,0,0,0,0.46407766990291266,'something'
0,0,0,1,0,0,0,0,0,0,0.5475728155339806,'something'
0,1,0,2,0,0,0,0,0,0,-0.36699029126213595,'something'
0,1,0,1,0,0,0,0,0,0,0.3533980582524272,'something'
0,1,0,2,0,0,0,0,0,0,-0.5359223300970873,'something'
0,1,0,3,2,2,0,2,3,0,-0.16893203883495145,'object'
0,1,1,2,0,0,0,0,0,0,-0.36699029126213595,'person'
0,-1,0,1,0,0,0,0,0,0,-0.5359223300970873,'something'
0,0,0,2,0,0,0,0,0,0,-0.5359223300970873,'something'
0,-1,0,1,0,0,0,0,0,0,-0.06019417475728156,'something'
0,-1,0,1,0,0,0,0,0,0,0.32815533980582523,'something'
0,0,0,13,5,3,0,2,1,1,0.058252427184465994,'object'
0,-1,0,1,1,0,0,0,0,0,-0.0970873786407767,'something'
0,1,0,3,0,0,0,0,0,0,0.19417475728155342,'something'
0,0,0,1,0,0,0,0,0,0,0.025242718446601975,'something'
0,-1,1,2,0,0,0,0,0,0,0.2038834951456311,'object'
0,1,0,1,0,0,0,0,0,0,-0.7300970873786408,'something'
0,1,0,2,0,0,0,0,0,0,-0.2077669902912621,'something'
0,1,0,1,0,0,0,0,0,0,0.5242718446601942,'something'
0,1,0,1,0,0,0,0,0,0,-0.7300970873786408,'something'
0,0,0,2,0,0,0,0,0,0,-0.013592233009708736,'something'
0,-1,1,2,1,0,0,0,0,0,0.19417475728155342,'person'
0,1,0,1,0,0,1,0,0,0,0.23106796116504846,'something'
0,-1,0,1,0,0,0,0,0,0,-0.5359223300970873,'something'
0,1,0,1,0,0,0,0,0,0,-0.2077669902912621,'something'
0,1,0,2,0,0,0,0,0,0,0.10097087378640779,'something'
0,0,0,1,0,0,0,0,0,0,-0.7300970873786408,'something'
0,1,0,1,0,0,0,0,0,0,-0.2077669902912621,'something'
0,-1,0,1,0,0,0,0,0,0,-0.7300970873786408,'something'
0,1,0,2,0,0,0,0,0,0,-0.5359223300970873,'something'
0,0,0,1,3,0,0,0,0,0,0.3495145631067961,'object'
0,-1,0,1,0,0,0,0,0,0,-0.013592233009708736,'something'
0,0,0,2,0,0,0,0,0,0,-0.2077669902912621,'something'
0,1,0,1,0,0,0,0,0,0,-0.2077669902912621,'something'
0,-1,0,1,0,0,0,0,0,0,-0.5359223300970873,'something'
0,-1,1,1,0,0,0,0,0,0,0.19417475728155342,'person'
0,1,0,1,0,0,0,0,0,0,-0.5359223300970873,'something'
0,0,0,1,0,0,0,0,0,0,-0.0970873786407767,'something'
0,-1,0,1,0,0,0,0,0,0,-0.7300970873786408,'object'
0,-1,1,2,0,0,0,0,0,0,-0.2077669902912621,'object'
0,-1,0,1,0,0,0,0,0,0,-0.9067961165048544,'something'
0,-1,0,1,0,0,0,0,0,0,-0.0970873786407767,'something'
0,0,0,2,1,1,0,0,0,0,-0.7300970873786408,'object'
0,1,0,2,0,0,0,0,0,0,-0.16893203883495145,'something'
0,-1,1,1,0,0,0,0,0,0,0.5009708737864078,'something'
0,-1,0,1,1,0,0,1,0,0,0.19417475728155342,'something'
0,1,0,2,0,0,0,0,0,0,-0.7300970873786408,'something'
0,0,0,1,0,0,0,0,0,0,-0.013592233009708736,'something'
0,1,0,1,0,0,0,0,0,0,-0.2077669902912621,'something'
0,-1,0,1,0,0,0,0,0,0,-0.013592233009708736,'something'
0,0,0,1,0,0,0,0,0,0,-0.36699029126213595,'something'
0,-1,0,2,1,0,0,1,0,0,-0.36699029126213595,'object'
0,-1,0,2,1,0,0,1,0,0,-0.36699029126213595,'object'
0,0,0,2,0,0,0,0,0,0,-0.0970873786407767,'something'
0,0,0,2,1,0,0,0,0,0,-0.16893203883495145,'something'
0,1,1,1,1,0,0,0,0,0,-0.9067961165048544,'person'
0,1,0,2,0,0,0,0,0,0,-0.9067961165048544,'something'
0,-1,0,1,2,0,0,0,0,0,0.025242718446601975,'object'
0,0,0,1,0,0,0,0,0,0,-0.0970873786407767,'something'
0,-1,0,1,0,0,0,0,0,0,-0.013592233009708736,'something'
0,1,0,4,1,0,0,1,0,0,0.6776699029126213,'object'
0,1,0,2,0,0,0,0,0,0,-0.5359223300970873,'something'
0,1,0,2,0,0,0,0,0,0,-0.9067961165048544,'something'
0,-1,0,1,0,0,0,0,0,0,-0.36699029126213595,'something'
0,1,1,1,0,0,0,0,0,0,-0.06019417475728156,'person'
0,0,0,2,1,1,0,0,0,0,-0.0019417475728155335,'person'
0,1,0,1,0,0,0,0,0,0,-0.0970873786407767,'something'
0,-1,1,2,0,0,0,0,0,0,0.3844660194174757,'something'
0,0,0,1,0,0,0,0,0,0,-0.36699029126213595,'something'
0,1,0,6,0,0,2,0,0,0,0.001941747572815511,'object'
0,-1,0,2,0,0,0,0,0,0,0.005825242718446602,'something'
0,-1,0,1,1,0,0,1,0,0,0.6233009708737864,'person'
0,1,0,1,0,0,0,0,0,0,-0.2077669902912621,'something'
0,-1,0,3,2,0,3,2,1,0,0.10097087378640779,'object'
1,1,1,1,0,0,0,0,0,0,-0.36699029126213595,'object'
0,0,0,2,0,0,2,0,0,0,-0.2077669902912621,'something'
0,0,0,1,0,0,0,0,0,0,-0.0970873786407767,'something'
0,0,0,1,0,0,0,0,0,0,0.3533980582524272,'something'
0,-1,0,1,1,0,0,0,0,0,0.15533980582524265,'object'
0,0,0,1,0,0,0,0,0,0,-0.5359223300970873,'something'
0,1,0,1,0,0,0,0,0,0,-0.36699029126213595,'something'
0,1,0,1,0,0,2,0,0,0,-0.34563106796116505,'object'
0,-1,0,1,0,0,0,0,0,0,-0.36699029126213595,'object'
0,1,0,2,0,0,0,0,0,0,-0.36699029126213595,'something'
0,1,0,1,0,0,0,0,0,0,-0.2077669902912621,'object'
0,-1,0,1,0,0,0,0,0,0,-0.2077669902912621,'object'
0,1,0,3,0,0,0,0,0,0,0.6233009708737864,'object'
0,-1,0,1,0,0,0,0,0,0,-0.5359223300970873,'something'
0,1,0,1,0,0,0,0,0,0,0.01747572815533982,'something'
0,-1,0,2,1,1,0,0,0,0,-0.7300970873786408,'something'
1,-1,1,2,0,0,0,0,0,0,-0.2077669902912621,'something'
0,-1,0,7,2,0,7,0,2,0,0.4135922330097087,'object'
0,-1,0,1,0,0,0,0,0,0,0.5436893203883495,'something'
0,-1,0,1,0,0,0,0,0,0,-0.2077669902912621,'something'
0,1,0,2,0,0,0,0,0,0,-0.36699029126213595,'something'
0,1,1,41,22,18,17,2,4,0,0.625242718446602,'person'
0,1,1,1,1,0,0,0,1,0,-0.013592233009708736,'person'
0,1,0,3,0,0,0,0,0,0,0.3533980582524272,'something'
0,-1,0,1,0,0,0,0,0,0,-0.7300970873786408,'something'
0,-1,0,4,1,0,1,1,0,0,0.5184466019417475,'object'
0,1,0,2,1,0,0,0,1,0,0.6233009708737864,'object'
0,-1,0,1,0,0,0,0,0,0,-0.7300970873786408,'something'
0,-1,0,2,0,0,0,0,0,0,-0.036893203883495145,'something'
0,-1,0,1,0,0,0,0,0,0,-0.16893203883495145,'something'
0,-1,0,2,1,0,0,0,0,0,0.21553398058252426,'object'
0,0,0,1,0,0,0,0,0,0,-0.16893203883495145,'something'
0,1,0,2,0,0,0,0,0,0,-0.7300970873786408,'something'
0,-1,0,1,0,0,0,0,0,0,-0.7300970873786408,'something'
0,1,0,2,1,0,0,0,0,0,-0.34563106796116505,'object'
0,0,1,2,1,0,0,1,0,0,-0.06019417475728156,'person'
0,1,0,4,0,0,6,0,0,0,0.42135922330097086,'object'
0,1,0,1,0,0,0,0,0,0,0.025242718446601975,'something'
0,1,1,1,0,0,0,0,0,0,-0.16893203883495145,'object'
0,1,1,3,1,0,0,0,0,0,0.3533980582524272,'person'
0,0,0,2,0,0,0,0,0,0,-0.5359223300970873,'something'
0,-1,0,1,0,0,0,0,0,0,-0.36699029126213595,'something'
0,1,1,2,1,1,0,0,2,0,-0.2077669902912621,'person'
0,1,0,2,0,0,0,0,0,0,-0.0970873786407767,'something'
