@RELATION trainCharckaya

@ATTRIBUTE _isname REAL
@ATTRIBUTE _gender REAL
@ATTRIBUTE _animate REAL
@ATTRIBUTE _frequency REAL
@ATTRIBUTE _mainword REAL
@ATTRIBUTE _dependentverbs REAL
@ATTRIBUTE _dependenceofverb REAL
@ATTRIBUTE _dependentnoun REAL
@ATTRIBUTE _dependenceofnoun REAL
@ATTRIBUTE _dependentadjective REAL
@ATTRIBUTE _intem REAL
@ATTRIBUTE class {'object','person','something'}

@DATA
0,1,0,1,1,0,0,1,0,0,-0.5873873873873874,'object'
0,0,1,6,4,1,0,2,1,0,0.18738738738738736,'object'
0,0,0,2,1,0,0,0,1,0,-0.07387387387387387,'object'
0,1,1,1,0,0,1,0,0,0,-0.23423423423423426,'object'
0,1,0,2,1,0,0,1,0,0,-0.7747747747747747,'object'
0,1,0,1,0,0,0,0,0,0,-0.1351351351351352,'something'
0,1,0,1,0,0,0,0,0,0,-0.23423423423423426,'something'
0,-1,0,1,0,0,1,0,0,0,-0.012612612612612614,'something'
0,-1,0,1,0,0,0,0,0,0,-0.02702702702702703,'something'
0,1,0,1,0,0,1,0,0,0,0.4684684684684685,'something'
0,1,0,1,0,0,0,0,0,0,-0.5873873873873874,'something'
0,1,0,1,0,0,0,0,0,0,-0.9315315315315316,'something'
0,-1,0,1,0,0,0,0,0,0,-0.4198198198198198,'something'
0,0,0,1,0,0,0,0,0,0,-0.5873873873873874,'something'
0,1,0,1,0,0,0,0,0,0,-0.4198198198198198,'something'
0,-1,0,1,0,0,0,0,0,0,0.20540540540540542,'something'
0,0,0,1,0,0,0,0,0,0,-0.23423423423423426,'something'
0,-1,0,1,0,0,0,0,0,0,0.20900900900900898,'something'
0,-1,0,2,0,0,0,0,0,0,-0.7747747747747747,'something'
0,-1,0,1,0,0,0,0,0,0,-0.4198198198198198,'something'
0,1,0,1,0,0,0,0,0,0,-0.5873873873873874,'something'
0,-1,0,2,0,0,0,0,0,0,0.21981981981981985,'something'
0,-1,0,1,0,0,0,0,0,0,-0.13693693693693695,'something'
0,0,0,1,0,0,0,0,0,0,0.052252252252252274,'something'
0,1,0,1,0,0,0,0,0,0,-0.7747747747747747,'something'
0,0,0,1,0,0,0,0,0,0,0.052252252252252274,'something'
0,-1,0,1,0,0,0,0,0,0,-0.13693693693693695,'something'
0,-1,0,1,0,0,0,0,0,0,-0.5873873873873874,'something'
0,1,0,1,0,0,0,0,0,0,0.40540540540540543,'something'
0,-1,1,1,0,0,0,0,0,0,-0.4198198198198198,'something'
0,0,0,2,0,0,0,0,0,0,-0.7747747747747747,'something'
0,-1,0,1,0,0,0,0,0,0,0.21981981981981985,'something'
0,-1,0,1,1,0,0,0,1,0,0.021621621621621623,'something'
0,-1,0,1,0,0,0,0,0,0,0.5027027027027027,'something'
0,-1,0,1,1,0,0,0,0,0,-0.23423423423423426,'something'
0,1,0,1,0,0,0,0,0,0,-0.23423423423423426,'something'
0,1,0,2,0,0,0,0,0,0,-0.5873873873873874,'something'
0,0,0,1,1,0,0,0,0,0,-0.012612612612612614,'something'
0,1,0,2,0,0,0,0,0,0,0.21981981981981985,'something'
0,-1,0,1,0,0,0,0,0,0,-0.4198198198198198,'something'
0,1,0,1,0,0,0,0,0,0,-0.5873873873873874,'something'
0,-1,0,1,0,0,0,0,0,0,-0.5873873873873874,'something'
0,-1,0,1,0,0,0,0,0,0,-0.23423423423423426,'something'
0,-1,0,1,0,0,0,0,0,0,-0.7747747747747747,'something'
0,1,0,1,0,0,0,0,0,0,-0.13693693693693695,'something'
1,-1,0,1,0,0,0,0,0,0,-0.23423423423423426,'something'
0,0,0,2,0,0,0,0,0,0,-0.13693693693693695,'something'
0,1,0,2,0,0,0,0,0,0,0.021621621621621623,'something'
0,1,1,1,0,0,0,0,0,0,-0.23423423423423426,'something'
0,-1,0,1,0,0,0,0,0,0,0.40540540540540543,'something'
0,-1,0,1,0,0,0,0,0,0,0.0018018018018018016,'something'
0,1,0,1,0,0,0,0,0,0,-0.5873873873873874,'something'
0,0,0,1,0,0,0,0,0,0,-0.012612612612612614,'something'
0,-1,0,1,0,0,0,0,0,0,-0.4198198198198198,'something'
0,0,0,3,0,0,0,0,0,0,0.052252252252252274,'something'
