@RELATION testPopovna

@ATTRIBUTE _isname REAL
@ATTRIBUTE _gender REAL
@ATTRIBUTE _animate REAL
@ATTRIBUTE _frequency REAL
@ATTRIBUTE _mainword REAL
@ATTRIBUTE _dependentverbs REAL
@ATTRIBUTE _dependenceofverb REAL
@ATTRIBUTE _dependentnoun REAL
@ATTRIBUTE _dependenceofnoun REAL
@ATTRIBUTE _dependentadjective REAL
@ATTRIBUTE _intem REAL
@ATTRIBUTE class {'object','person','something'}

@DATA
0,0,0,1,0,0,0,0,0,0,0.003992015968063872,'something'
0,-1,0,1,0,0,0,0,0,0,-0.6047904191616766,'something'
0,-1,0,2,1,0,0,0,1,0,-0.03792415169660679,'object'
0,0,0,2,1,0,0,0,0,0,-0.3173652694610778,'object'
0,-1,1,2,0,0,0,0,0,0,-0.08383233532934131,'person'
0,-1,1,2,0,0,2,0,0,0,-0.16966067864271456,'object'
0,1,0,2,1,0,0,0,0,0,-0.16966067864271456,'object'
0,-1,1,4,3,0,0,0,1,0,0.5968063872255489,'object'
0,1,0,1,1,0,0,1,1,0,-0.2774451097804391,'object'
0,1,0,1,1,1,0,0,0,0,-0.9261477045908183,'object'
0,-1,0,1,0,0,0,0,0,0,-0.2774451097804391,'something'
0,1,0,1,0,0,0,0,0,0,-0.6047904191616766,'something'
0,-1,0,1,0,0,0,0,0,0,0.33133732534930144,'something'
1,1,1,1,0,0,0,0,0,0,-0.16966067864271456,'person'
0,1,0,1,0,0,0,0,0,0,-0.6047904191616766,'something'
0,0,0,2,1,0,0,0,0,0,-0.46107784431137727,'object'
0,0,0,2,1,0,2,0,0,0,0.24750499001996007,'object'
0,-1,0,1,0,0,0,0,0,0,-0.16966067864271456,'object'
0,-1,1,2,1,0,0,0,1,0,-0.2774451097804391,'object'
0,-1,1,1,0,0,0,0,0,0,-0.16966067864271456,'person'
0,0,0,1,1,0,0,0,0,0,-0.7644710578842315,'something'
0,1,0,1,0,0,0,0,0,0,-0.46107784431137727,'something'
0,1,1,1,2,2,0,0,1,0,0.1477045908183633,'person'
0,-1,0,1,0,0,0,0,0,0,-0.6047904191616766,'something'
0,-1,0,1,0,0,0,0,0,0,-0.7644710578842315,'something'
0,-1,0,1,0,0,0,0,0,0,-0.2774451097804391,'something'
0,1,1,1,1,0,0,1,0,0,0.001996007984031878,'person'
0,-1,0,1,0,0,0,0,0,0,-0.2774451097804391,'something'
0,-1,0,1,0,0,0,0,0,0,0.0,'something'
0,-1,0,1,1,0,0,0,0,0,0.32135728542914166,'object'
0,1,0,2,1,0,0,0,0,0,-0.2774451097804391,'object'
0,-1,0,1,0,0,0,0,0,0,-0.46107784431137727,'something'
0,0,0,1,0,0,0,0,0,0,-0.08383233532934131,'something'
0,0,0,1,0,0,0,0,0,0,-0.08383233532934131,'something'
0,1,1,1,0,0,0,0,0,0,-0.2874251497005988,'person'
0,1,0,1,3,0,0,0,0,0,0.3053892215568862,'object'
0,1,0,1,0,0,0,0,0,0,-0.7644710578842315,'something'
0,1,0,1,1,0,0,0,0,0,0.003992015968063867,'something'
1,-1,1,19,14,7,4,1,0,0,0.22355289421157676,'person'
0,0,0,1,0,0,0,0,0,0,0.5249500998003992,'something'
0,0,0,3,0,0,0,0,0,0,0.003992015968063867,'object'
0,1,0,4,1,1,0,0,0,0,0.6826347305389221,'object'
0,0,0,2,1,1,0,1,1,0,-0.2774451097804391,'object'
0,-1,0,1,0,0,0,0,0,0,-0.7644710578842315,'something'
0,0,0,1,0,0,0,0,0,0,-0.7644710578842315,'something'
0,-1,1,1,0,0,0,0,0,0,0.6167664670658684,'person'
0,1,0,1,0,0,0,0,0,0,0.1477045908183633,'something'
0,-1,0,1,0,0,0,0,0,0,-0.08383233532934131,'something'
0,0,0,2,0,0,0,0,0,0,-0.08383233532934131,'object'
0,-1,0,1,0,0,0,0,0,0,-0.2774451097804391,'something'
0,1,1,2,0,0,0,0,0,0,-0.6047904191616766,'object'
0,-1,1,1,0,0,0,0,0,0,-0.08383233532934131,'person'
0,0,0,1,0,0,0,0,0,0,-0.03792415169660679,'something'
0,-1,0,1,0,0,0,0,0,0,-0.2774451097804391,'something'
0,0,0,2,1,0,0,1,0,0,-0.03792415169660679,'object'
0,1,0,1,0,0,0,0,0,0,-0.6047904191616766,'object'
1,1,1,3,2,0,0,2,0,0,0.48902195608782434,'person'
0,-1,0,1,0,0,0,0,0,0,-0.6047904191616766,'something'
0,-1,0,1,0,0,0,0,0,0,-0.46107784431137727,'something'
1,0,0,2,0,0,0,0,0,0,-0.46107784431137727,'object'
0,0,0,1,0,0,0,0,0,0,-0.16966067864271456,'something'
0,0,0,1,0,0,0,0,0,0,-0.2774451097804391,'something'
0,1,0,1,1,1,0,0,0,0,0.3053892215568862,'object'
0,-1,0,2,1,0,0,3,0,0,0.439121756487026,'object'
0,0,0,2,0,0,2,0,0,0,-0.00998003992015968,'object'
0,0,0,1,0,0,0,0,0,0,-0.6047904191616766,'something'
0,0,0,1,0,0,0,0,0,0,-0.2774451097804391,'something'
0,1,0,1,0,0,0,0,0,0,-0.46107784431137727,'something'
0,0,0,1,1,0,0,1,0,0,-0.9261477045908183,'object'
0,1,0,1,0,0,0,0,0,0,0.003992015968063867,'something'
0,-1,0,2,0,0,0,0,0,0,0.003992015968063872,'something'
0,0,0,1,0,0,0,0,0,0,-0.46107784431137727,'something'
1,1,1,1,1,0,0,0,0,0,-0.46107784431137727,'something'
0,0,0,1,0,0,0,0,0,0,-0.021956087824351295,'something'
0,-1,1,1,0,0,0,0,0,0,-0.16966067864271456,'person'
0,1,0,1,0,0,0,0,0,0,-0.46107784431137727,'something'
0,-1,1,1,2,0,0,0,0,0,-0.08383233532934131,'person'
0,-1,0,1,0,0,0,0,0,0,-0.7644710578842315,'something'
0,1,0,1,1,0,0,0,1,0,0.001996007984031878,'object'
0,1,1,1,0,0,0,0,0,0,0.3053892215568862,'something'
0,1,0,2,0,0,0,0,0,0,0.1477045908183633,'something'
1,0,1,4,3,0,0,3,0,0,0.16167664670658677,'object'
0,-1,0,1,0,0,0,0,0,0,-0.16966067864271456,'something'
0,1,1,2,0,0,0,0,0,0,0.5708582834331337,'person'
0,-1,0,1,0,0,0,0,0,0,0.48902195608782434,'something'
0,-1,1,7,3,1,1,1,0,0,0.784431137724551,'person'
0,-1,0,1,0,0,0,0,0,0,-0.6047904191616766,'something'
0,1,0,3,0,0,0,0,0,0,0.12974051896207583,'something'
0,-1,1,9,4,2,4,2,0,0,0.6766467065868265,'person'
0,-1,0,1,0,0,1,0,0,0,-0.6047904191616766,'object'
0,-1,0,2,0,0,0,0,0,0,-0.7644710578842315,'something'
0,1,0,1,1,0,0,0,0,0,-0.6047904191616766,'something'
0,1,1,3,3,1,0,1,0,0,0.48902195608782434,'person'
0,1,0,2,0,0,0,0,0,0,-0.3173652694610778,'object'
0,1,0,1,1,0,0,0,1,0,-0.07385229540918159,'object'
1,1,1,1,0,0,0,0,0,0,-0.16966067864271456,'person'
0,-1,1,2,1,1,0,0,1,0,-0.00998003992015968,'person'
0,-1,0,1,1,0,0,0,0,0,-0.16966067864271456,'something'
0,-1,0,1,0,0,0,0,0,0,0.003992015968063867,'something'
0,0,0,2,0,0,0,0,0,0,-0.08383233532934131,'something'
0,-1,0,2,1,0,0,0,0,0,0.33133732534930144,'something'
1,1,1,6,0,0,0,0,0,0,0.2894211576846307,'object'
0,-1,0,2,0,0,0,0,0,0,-0.7644710578842315,'something'
0,0,0,1,0,0,0,0,0,0,-0.03792415169660679,'something'
0,-1,1,7,6,1,0,1,3,0,0.6946107784431137,'person'
0,0,0,1,1,0,1,0,0,0,0.43313373253493015,'object'
0,0,0,2,1,0,0,1,0,0,-0.7644710578842315,'object'
0,1,1,3,1,0,2,1,0,0,0.16167664670658677,'person'
1,1,1,2,1,0,0,0,0,0,0.003992015968063867,'object'
0,1,0,2,1,0,0,1,1,0,-0.46107784431137727,'object'
0,-1,1,1,0,0,0,0,0,0,-0.16966067864271456,'person'
0,0,0,2,0,0,0,0,0,0,-0.7644710578842315,'something'
0,1,1,1,1,0,0,0,0,0,-0.46107784431137727,'person'
0,-1,0,1,0,0,0,0,0,0,-0.7644710578842315,'object'
1,-1,1,2,1,0,0,1,0,0,0.001996007984031878,'person'
0,-1,1,3,2,0,0,0,1,0,0.4770459081836327,'person'
0,-1,0,2,0,0,0,0,0,1,-0.08383233532934131,'object'
0,0,0,1,0,0,0,0,0,0,-0.2774451097804391,'something'
0,0,0,1,1,0,0,0,0,0,0.1477045908183633,'person'
0,1,0,3,0,0,0,0,0,0,-0.15568862275449102,'something'
0,-1,0,1,0,0,0,0,0,0,-0.2774451097804391,'something'
0,1,1,2,1,0,0,0,1,0,-0.021956087824351295,'person'
0,0,0,1,0,0,0,0,0,0,-0.16966067864271456,'something'
0,-1,0,2,1,1,0,1,1,0,-0.021956087824351295,'object'
0,-1,0,1,0,0,0,0,0,0,-0.6047904191616766,'something'
0,1,0,2,0,0,0,0,0,0,-0.46107784431137727,'something'
0,0,0,2,1,1,0,0,1,0,-0.9261477045908183,'object'
0,-1,0,1,0,0,0,0,0,0,0.48902195608782434,'something'
0,-1,1,2,0,0,0,0,0,0,-0.03792415169660679,'person'
0,-1,1,1,1,0,0,0,0,0,0.003992015968063872,'person'
0,-1,0,1,0,0,0,0,0,0,-0.021956087824351295,'something'
0,1,0,1,0,0,0,0,0,0,0.3912175648702595,'something'
0,1,1,1,0,0,0,0,0,0,0.0,'something'
0,-1,0,2,0,0,0,0,0,0,-0.16966067864271456,'something'
0,0,0,1,0,0,0,0,0,0,0.003992015968063867,'something'
0,-1,0,2,0,0,0,0,0,0,-0.2774451097804391,'something'
0,1,0,1,0,0,0,0,0,0,-0.7644710578842315,'something'
0,1,0,1,0,0,1,0,0,0,-0.2774451097804391,'something'
0,-1,1,2,2,0,0,1,0,0,0.9421157684630739,'person'
0,-1,0,2,1,0,0,0,1,0,-0.2774451097804391,'object'
0,0,0,6,0,0,0,0,0,0,0.12974051896207583,'object'
0,1,0,3,1,0,0,0,0,0,0.08782435129740518,'object'
0,-1,0,2,1,0,0,1,0,0,0.003992015968063872,'object'
0,-1,0,1,0,0,0,0,0,0,-0.46107784431137727,'object'
0,-1,0,3,0,0,0,0,0,0,0.12974051896207583,'object'
0,0,0,2,0,0,2,0,0,0,-0.2774451097804391,'object'
0,1,1,2,1,1,0,1,2,0,0.439121756487026,'person'
0,1,0,2,1,0,0,0,0,0,0.48902195608782434,'object'
0,-1,0,1,0,0,0,0,0,0,-0.16966067864271456,'something'
0,1,0,1,1,0,0,1,0,0,-0.6047904191616766,'object'
0,0,0,1,0,0,0,0,0,0,-0.46107784431137727,'object'
0,-1,0,1,0,0,0,0,0,0,-0.08383233532934131,'something'
0,-1,1,1,2,0,0,0,0,0,0.3053892215568862,'person'
0,-1,1,1,0,0,0,0,0,0,-0.46107784431137727,'something'
0,0,0,1,0,0,0,0,0,0,-0.03792415169660679,'something'
0,1,0,2,0,0,0,0,0,0,-0.46107784431137727,'something'
0,0,0,2,1,1,0,0,1,0,-0.021956087824351295,'object'
0,-1,1,3,1,0,0,0,0,0,0.810379241516966,'object'
0,1,0,4,0,0,0,0,0,0,-0.15568862275449102,'object'
0,1,0,1,0,0,0,0,0,0,-0.9261477045908183,'something'
0,1,0,1,0,0,0,0,0,0,-0.7644710578842315,'something'
0,1,1,1,0,0,1,0,0,0,0.16167664670658677,'person'
0,1,0,1,0,0,0,0,0,0,0.16167664670658677,'something'
0,-1,0,1,0,0,0,0,0,0,0.1477045908183633,'something'
0,-1,0,1,1,0,0,0,0,0,-0.6047904191616766,'something'
0,0,0,2,0,0,0,0,0,0,-0.08383233532934131,'something'
0,-1,1,2,0,0,1,0,0,0,-0.03792415169660679,'person'
1,-1,1,14,4,4,4,0,0,0,0.21157684630738516,'person'
0,-1,1,1,0,0,0,0,0,0,-0.00998003992015968,'person'
0,-1,0,1,0,0,0,0,0,0,-0.6047904191616766,'something'
0,-1,0,1,0,0,0,0,0,0,-0.7644710578842315,'something'
0,-1,0,1,0,0,0,0,0,0,-0.16966067864271456,'something'
0,-1,1,1,0,0,0,0,0,0,0.7764471057884231,'person'
0,-1,0,2,0,0,0,0,0,0,-0.2774451097804391,'something'
0,-1,1,4,1,0,0,1,0,0,0.5748502994011977,'person'
0,-1,1,1,0,0,0,0,0,0,-0.08383233532934131,'person'
0,1,1,2,1,0,0,0,1,0,-0.03792415169660679,'person'
0,1,1,1,0,0,0,0,0,0,-0.2774451097804391,'person'
0,1,0,1,0,0,0,0,0,0,-0.9261477045908183,'something'
0,0,0,1,0,0,0,0,0,0,-0.6047904191616766,'something'
0,-1,0,1,0,0,0,0,0,0,0.33133732534930144,'something'
1,-1,1,3,0,0,1,0,0,0,0.5249500998003992,'object'
0,-1,0,1,1,0,0,0,0,0,-0.03792415169660679,'object'
0,1,1,2,1,0,0,1,0,0,0.33133732534930144,'person'
0,1,0,1,0,0,0,0,0,0,-0.46107784431137727,'something'
0,1,0,2,1,0,0,0,0,0,-0.07385229540918159,'object'
0,1,1,1,4,0,0,0,0,0,0.5748502994011977,'person'
0,0,0,1,0,0,0,0,0,0,-0.9261477045908183,'something'
0,-1,0,2,1,0,0,0,1,0,-0.2774451097804391,'person'
0,1,0,1,0,0,0,0,0,0,-0.08383233532934131,'something'
1,1,1,3,0,0,0,0,0,0,0.7564870259481038,'person'
0,-1,0,1,0,0,0,0,0,0,0.48902195608782434,'person'
0,0,0,2,0,0,0,0,0,0,-0.7644710578842315,'something'
0,1,0,2,0,0,0,0,0,0,-0.7644710578842315,'something'
0,0,0,1,0,0,0,0,0,0,0.5748502994011977,'something'
0,-1,0,1,1,0,0,1,0,0,0.3912175648702595,'object'
0,0,0,1,0,0,0,0,0,0,-0.6047904191616766,'something'
0,1,1,1,0,0,0,0,0,0,-0.7644710578842315,'person'
0,-1,0,1,0,0,0,0,0,0,-0.7644710578842315,'something'
0,0,0,1,0,0,0,0,0,0,-0.08383233532934131,'something'
0,1,0,1,1,0,0,0,0,0,-0.1596806387225549,'something'
0,-1,0,1,0,0,0,0,0,0,0.439121756487026,'something'
0,1,0,1,0,0,2,0,0,0,0.33133732534930144,'object'
0,1,0,1,0,0,0,0,0,0,-0.7644710578842315,'something'
0,0,0,1,0,0,0,0,0,0,-0.16966067864271456,'something'
0,0,0,1,0,0,0,0,0,0,-0.7644710578842315,'something'
0,0,0,1,0,0,0,0,0,0,-0.00998003992015968,'something'
0,0,0,2,0,0,0,0,0,0,-0.08383233532934131,'something'
0,-1,0,1,0,0,0,0,0,0,0.003992015968063872,'something'
0,0,0,1,2,0,0,0,0,0,0.439121756487026,'object'
0,1,0,1,1,1,0,0,1,0,0.017964071856287456,'object'
0,1,1,1,0,0,0,0,0,0,-0.08383233532934131,'something'
0,-1,1,4,3,0,0,1,0,0,0.48902195608782434,'person'
0,1,0,1,0,0,0,0,0,0,-0.7644710578842315,'something'
0,-1,0,1,0,0,0,0,0,0,-0.2774451097804391,'something'
0,1,0,1,0,0,0,0,0,0,-0.6047904191616766,'something'
0,-1,0,2,1,1,0,0,1,0,-0.6047904191616766,'object'
0,1,0,2,0,0,0,0,0,0,0.1477045908183633,'object'
0,1,0,1,0,0,0,0,0,0,-0.46107784431137727,'something'
0,0,0,1,1,0,0,0,0,0,0.00998003992015968,'object'
0,1,0,1,0,0,0,0,0,0,-0.6047904191616766,'something'
0,1,0,2,0,0,0,0,0,0,-0.2774451097804391,'object'
0,1,0,1,0,0,0,0,0,0,-0.2774451097804391,'something'
0,1,0,2,0,0,0,0,0,0,0.1477045908183633,'something'
0,-1,1,1,0,0,0,0,0,0,-0.08383233532934131,'person'
0,-1,0,1,0,0,0,0,0,0,-0.2774451097804391,'something'
0,-1,0,1,0,0,0,0,0,0,-0.03792415169660679,'something'
0,1,1,2,1,0,0,1,0,0,0.33133732534930144,'person'
1,-1,1,3,1,0,0,1,0,0,0.003992015968063867,'person'
0,0,0,2,0,0,0,0,0,0,-0.2774451097804391,'something'
0,-1,0,1,0,0,0,0,0,0,0.1477045908183633,'something'
0,0,0,2,0,0,0,0,0,0,0.5708582834331337,'person'
0,1,0,2,0,0,0,0,0,0,-0.7644710578842315,'something'
0,1,0,1,0,0,0,0,0,0,-0.7644710578842315,'something'
0,0,0,3,0,0,1,0,0,0,0.5748502994011977,'object'
0,1,1,1,2,0,0,1,2,0,0.18962075848303395,'object'
0,1,0,1,0,0,0,0,0,0,-0.2774451097804391,'something'
0,1,1,1,0,0,0,0,0,0,-0.2774451097804391,'person'
0,-1,0,2,0,0,0,0,0,0,-0.7644710578842315,'something'
0,1,0,1,1,0,0,0,0,0,-0.936127744510978,'object'
0,-1,0,2,0,0,0,0,0,0,-0.6047904191616766,'something'
1,1,1,1,0,0,0,0,0,0,-0.09381237524950099,'person'
0,-1,0,1,0,0,0,0,0,0,-0.46107784431137727,'something'
0,1,0,2,0,0,0,0,0,0,0.33133732534930144,'something'
0,1,0,2,0,0,2,0,0,0,-0.16966067864271456,'object'
0,0,0,1,0,0,0,0,0,0,-0.08383233532934131,'something'
0,1,0,2,0,0,0,0,0,0,-0.6047904191616766,'something'
0,-1,0,1,0,0,0,0,0,0,0.439121756487026,'something'
0,1,1,5,2,1,3,1,0,0,0.810379241516966,'person'
0,0,0,1,0,0,0,0,0,0,-0.7644710578842315,'something'
0,0,0,1,0,0,0,0,0,0,-0.6047904191616766,'something'
0,0,0,1,0,0,0,0,0,0,-0.16966067864271456,'something'
0,-1,0,1,0,0,0,0,0,0,0.003992015968063867,'something'
0,-1,0,1,0,0,0,0,0,0,-0.16966067864271456,'something'
0,-1,1,1,0,0,0,0,0,0,-0.2774451097804391,'person'
1,-1,1,2,1,0,0,1,0,0,-0.2774451097804391,'person'
